,aau,lq,lp
285,32.85000000000045,-0.009106158144064017,0.015300748680129017
286,32.86000000000045,-0.009101648416926547,0.015298907810713752
287,32.870000000000445,-0.009097076440737244,0.015297063411665167
288,32.88000000000045,-0.00909244127623569,0.015295215644441792
289,32.890000000000455,-0.009087741964133832,0.015293364676376289
290,32.90000000000045,-0.009082977524656368,0.015291510680774879
291,32.91000000000045,-0.009078146957065103,0.015289653837022334
292,32.92000000000046,-0.009073249239166971,0.015287794330692545
293,32.93000000000046,-0.009068283326805118,0.015285932353664884
294,32.94000000000046,-0.009063248153332676,0.015284068104246281
295,32.95000000000046,-0.009058142629068587,0.015282201787299199
296,32.96000000000046,-0.009052965640735006,0.015280333614375582
297,32.97000000000047,-0.009047716050875709,0.015278463803856881
298,32.980000000000466,-0.0090423926972548,0.015276592581100278
299,32.990000000000464,-0.00903699439223519,0.015274720178591274
300,33.00000000000047,-0.009031519922136133,0.015272846836102737
301,33.010000000000474,-0.00902596804656906,0.01527097280086061
302,33.02000000000047,-0.00902033749775112,0.01526909832771642
303,33.03000000000047,-0.009014626979795406,0.01526722367932679
304,33.040000000000475,-0.009008835167977387,0.015265349126340104
305,33.05000000000048,-0.009002960707976362,0.015263474947590635
306,33.06000000000048,-0.00899700221509126,0.01526160143030018
307,33.070000000000476,-0.008990958273429817,0.0152597288702876
308,33.08000000000048,-0.008984827435070081,0.015257857572186442
309,33.09000000000049,-0.008978608219193284,0.015255987849670858
310,33.100000000000485,-0.008972299111187028,0.01525412002569019
311,33.11000000000048,-0.008965898561717577,0.015252254432712416
312,33.12000000000049,-0.008959404985770206,0.015250391412976834
313,33.13000000000049,-0.008952816761656273,0.015248531318756265
314,33.14000000000049,-0.008946132229985792,0.015246674512629076
315,33.15000000000049,-0.008939349692604126,0.015244821367761546
316,33.160000000000494,-0.008932467411491386,0.015242972268200611
317,33.1700000000005,-0.00892548360762312,0.015241127609177842
318,33.1800000000005,-0.008918396459790728,0.015239287797424672
319,33.190000000000495,-0.00891120410337979,0.015237453251499411
320,33.2000000000005,-0.008903904629105008,0.01523562440212672
321,33.210000000000505,-0.00889649608169964,0.015233801692549707
322,33.2200000000005,-0.008888976458557622,0.015231985578895355
323,33.2300000000005,-0.008881343708326541,0.015230176530553691
324,33.24000000000051,-0.008873595729449306,0.015228375030571431
325,33.25000000000051,-0.008865730368652496,0.015226581576060433
326,33.26000000000051,-0.008857745419378834,0.015224796678621795
327,33.27000000000051,-0.00884963862016182,0.015223020864786106
328,33.28000000000051,-0.00884140765293965,0.015221254676470569
329,33.29000000000052,-0.008833050141306139,0.015219498671453766
330,33.300000000000516,-0.008824563648695681,0.01521775342386874
331,33.310000000000514,-0.00881594567649941,0.015216019524715147
332,33.32000000000052,-0.008807193662109587,0.015214297582391472
333,33.330000000000524,-0.008798304976889106,0.015212588223247992
334,33.34000000000052,-0.00878927692406249,0.015210892092161525
335,33.35000000000052,-0.008780106736525175,0.015209209853132887
336,33.360000000000525,-0.008770791574567182,0.015207542189908073
337,33.37000000000053,-0.008761328523507415,0.015205889806624255
338,33.38000000000053,-0.008751714591234274,0.015204253428481652
339,33.390000000000526,-0.008741946705648582,0.015202633802442628
340,33.40000000000053,-0.008732021712003907,0.01520103169795905
341,33.41000000000054,-0.008721936370139887,0.015199447907729383
342,33.420000000000535,-0.008711687351603013,0.01519788324848685
343,33.43000000000053,-0.008701271236650116,0.015196338561820172
344,33.44000000000054,-0.008690684511128383,0.015194814715028326
345,33.45000000000054,-0.00867992356322642,0.015193312602011124
346,33.46000000000054,-0.008668984680089793,0.015191833144197172
347,33.47000000000054,-0.008657864044294597,0.015190377291511155
348,33.480000000000544,-0.008646557730171991,0.015188946023382274
349,33.49000000000055,-0.008635061699976417,0.01518754034979598
350,33.50000000000055,-0.008623371799889552,0.015186161312391021
351,33.510000000000545,-0.008611483755851959,0.015184809985604196
352,33.52000000000055,-0.008599393169213453,0.015183487477865165
353,33.530000000000555,-0.008587095512193206,0.015182194932843908
354,33.54000000000055,-0.00857458612313951,0.015180933530753402
355,33.55000000000055,-0.008561860201579235,0.015179704489710556
356,33.56000000000056,-0.008548912803045669,0.015178509067158329
357,33.57000000000056,-0.008535738833673215,0.015177348561352241
358,33.58000000000056,-0.008522333044546675,0.015176224312914646
359,33.59000000000056,-0.008508690025792,0.015175137706460558
360,33.60000000000056,-0.00849480420039441,0.015174090172298614
361,33.61000000000057,-0.00848066981772966,0.015173083188211426
362,33.620000000000566,-0.00846628094679204,0.015172118281319587
363,33.630000000000564,-0.008451631469103079,0.015171197030033935
364,33.64000000000057,-0.008436715071282956,0.015170321066100981
365,33.650000000000574,-0.00842152523726569,0.015169492076746626
366,33.66000000000057,-0.008406055240138278,0.015168711806923887
367,33.67000000000057,-0.008390298133582275,0.0151679820616703
368,33.680000000000575,-0.008374246742894994,0.015167304708581478
369,33.69000000000058,-0.008357893655566237,0.01516668168040739
370,33.70000000000058,-0.008341231211384515,0.01516611497777863
371,33.710000000000576,-0.008324251492045168,0.01516560667207016
372,33.72000000000058,-0.008306946310230977,0.015165158908410824
373,33.73000000000059,-0.00828930719813372,0.015164773908847188
374,33.740000000000585,-0.008271325395382924,0.015164453975671103
