a q p i_deg W_deg
33.40113371123708 -0.021864686062605297 0.023514225454554935 1.8400223574832675 132.9181948724813
33.44114704901634 -0.02192470480858793 0.0235455134190508 1.8436791993209378 132.9585276984993
33.4811603867956 -0.021987901657335412 0.023579257310058253 1.8475641748400813 132.9998550761877
33.52117372457486 -0.022054538891045528 0.023615702980421687 1.8516979228939556 133.04219785118235
33.561187062354115 -0.022124912273827124 0.023655128754530807 1.8561037582188369 133.08557803469097
33.60120040013338 -0.022199356675109524 0.02369785090649336 1.8608081215918217 133.1300189601339
33.641213737912636 -0.022278252870131264 0.023744230286462456 1.8658411242661732 133.17554546866918
33.68122707569189 -0.022362035815358852 0.023794680385666792 1.8712372105415493 133.22218413032462
33.72124041347116 -0.02245120478609654 0.023849677217916032 1.8770359694886731 133.26996350930693
33.761253751250415 -0.022546335884318015 0.023909771513171616 1.8832831365224487 133.3189144845012
33.80126708902968 -0.022648095470260726 0.023975602415512772 1.89003169427955 133.36906970954865
33.841280426808936 -0.02275727025372805 0.024047923812569875 1.8973441560451627 133.4204687403298
33.88129376458819 -0.022874770757166533 0.024127613739184185 1.9052930959981222 133.47314932694616
33.92130710236746 -0.023001683996512194 0.02421571972628575 1.9139651155086306 133.52715744887752
33.961320440146714 -0.023139303517429995 0.024313491110161456 1.9234633753761385 133.5825435916517
34.00133377792598 -0.023289184550631815 0.024422432225615704 1.9339119882892277 133.6393648528126
34.041347115705236 -0.023453214105010743 0.024544370774758732 1.94546163325803 133.69768645120652
34.08136045348449 -0.023633704881251813 0.024681549433401024 1.9582970783086067 133.75758368590715
34.12137379126376 -0.02383352300650541 0.024836750452944867 1.972647412743726 133.81914450711318
34.161387129043014 -0.02405626480589639 0.0250134680873299 1.9888002074778022 133.88247296072217
34.20140046682227 -0.024306499454528736 0.025216146158934756 2.0071209898906477 133.9476923938892
34.241413804601535 -0.024590159004508096 0.025450554319524133 2.028084314509428 134.01495882150394
34.28142714238079 -0.0249150023256567 0.025724249336631595 2.052311295928689 134.08445542996952
34.32144048016005 -0.02529148499342737 0.02604741409711358 2.0806389046836613 134.1564209911938
34.361453817939314 -0.025733971837068447 0.026434046174055904 2.1142173609598975 134.23115926543431
34.40146715571857 -0.02626275586728488 0.026903927547788364 2.1546719210299776 134.30906635305078
34.441480493497835 -0.02690757889632195 0.027486052637577807 2.2043847404197665 134.39068502091425
34.48149383127709 -0.02771360464703406 0.028224466414640277 2.2669740589448417 134.47675332875943
34.52150716905635 -0.028753226933267564 0.029189773606755787 2.348240266750184 134.56833770285553
34.56152050683561 -0.030150023155971976 0.03050251131329633 2.4580864562885623 134.66702370226875
34.60153384461487 -0.03213377511170039 0.032386823243053496 2.6149304306214467 134.77528857493482
34.641547182394135 -0.035185693771370756 0.03531213405455114 2.8573543484562256 134.89723815552685
34.68156052017339 -0.04051286735744719 0.04045598854921055 3.282186827739337 135.04024899553215
34.72157385795265 -0.052240395307235836 0.051842587018318786 4.220689365739562 135.2189851262637
34.76158719573191 -0.09973168439123321 0.0981172093626482 8.042346278931436 135.46753130840904
34.80160053351117 0.12695705844490046 -0.12308404186441896 10.184993827446739 315.8874131463043
34.84161387129043 0.016795105436379777 -0.01567369317131952 1.3163486656827843 316.97810397796144
34.88162720906969 0.0005084039716582341 0.00015602551428176362 0.03047029127806215 17.06087253939998
34.92164054684895 -0.006068388168639692 0.006512100044834706 0.5100124995258694 132.980024019535
34.961653884628205 -0.009637844736213071 0.009933167949612775 0.7930201795364079 134.13548216109348
35.00166722240747 -0.011888173305835378 0.01206612446675992 0.9705632255373455 134.57437020175516
35.04168056018673 -0.013443406609074723 0.01351971592298776 1.0924608297672564 134.83784556309038
35.08169389796599 -0.014587800391527562 0.014571220425200114 1.1814393100357796 135.0325786657455
35.12170723574525 -0.015469386611975399 0.015365022983031825 1.249338647726831 135.19392531649095
35.161720573524505 -0.01617283044423303 0.01598369241593462 1.3029317285187063 135.33699805940972
35.20173391130377 -0.01675014527993941 0.01647793661887972 1.346379371356593 135.46936379266896
35.241747249083026 -0.017234915335161985 0.01688049440448484 1.382368396714857 135.5952176197546
35.28176058686229 -0.017649912499233793 0.01721354895735181 1.412720216276736 135.7170970057083
35.32177392464155 -0.018011076585203175 0.017492619245819727 1.4387095921921162 135.83662575031158
35.361787262420805 -0.018329909920348594 0.017728894282373068 1.4612561562347386 135.95489775398008
35.40180060020007 -0.018614923265947894 0.017930643750382967 1.4810401088480334 136.07268133047484
35.441813937979326 -0.018872551313423615 0.01810411091235405 1.498575470210372 136.19053620381223
35.48182727575858 -0.019107743835976528 0.018254091480345506 1.514257473384468 136.30888025849674
35.52184061353785 -0.01932440568093838 0.018384352207135586 1.5283973569026026 136.4280487091644
35.561853951317104 -0.01952560058972251 0.018497850831730438 1.541239510543522 136.54829157368124
35.60186728909636 -0.01971382138089109 0.018596978441188836 1.5529822624933085 136.6698233649509
35.641880626875626 -0.019891093773470366 0.018683671289067193 1.563786605727281 136.79282058294567
35.68189396465488 -0.020059086901638667 0.018759516437644473 1.5737849586425685 136.9174338426781
35.72190730243415 -0.020219189926269168 0.018825826440225703 1.5830872958437883 137.04379434329903
35.761920640213404 -0.020372569788669415 0.018883695618402713 1.5917857693909 137.1720185899895
35.80193397799266 -0.020520210377363658 0.018934040886577137 1.5999579466048908 137.30220824243287
35.841947315771925 -0.02066296640343227 0.01897764360692674 1.6076707074209526 137.43446725073832
35.88196065355118 -0.020801564347407472 0.019015163656267074 1.6149808335440996 137.5688857868795
35.92197399133045 -0.020936625869076363 0.01904716238316596 1.6219368859647592 137.70554171527542
35.961987329109704 -0.021068706507684 0.019074126793490898 1.6285817791719608 137.84452001446584
36.00200066688896 -0.021198290770567372 0.01909647541739893 1.6349528027220372 137.98589921224246
36.042014004668225 -0.021325807636374042 0.019114570670475586 1.6410827567221236 138.12975579751546
36.08202734244748 -0.021451639429075596 0.019128727412584638 1.6470006601351663 138.2761648689938
