i_mid_deg,node_mid_deg,diff_mid_deg,q_mid,p_mid
4.54,43.6,5.37,0.05732186435075419,0.054586873703126496
4.92,54.31,5.05,0.050035084973919994,0.06965684042226802
7.27,140.54,3.88,-0.09770158607121078,0.08042447984229788
7.65,13.74,9.59,0.12931187693869672,0.03161849543688483
1.91,114.72,1.8,-0.013937917574001864,0.030275364240784655
7.2,0.4,9.74,0.1253301792818117,0.0008749839274976196
9.97,146.11,6.7,-0.14371896142032173,0.09653872830014502
4.87,131.35,1.31,-0.05608662705059492,0.0637298180635901
5.01,147.8,2.18,-0.07389771934678384,0.04653587747091045
4.72,29.79,6.21,0.07141242777367071,0.04088173281648121
6.38,144.27,3.18,-0.09020640932310063,0.06489152775821169
3.67,7.1,6.26,0.06351896097374443,0.007911704821378545
2.04,348.78,5.31,0.03491683588072566,-0.006926386687133043
3.7,119.0,0.38,-0.03128588385773612,0.05644122854523133
6.37,355.3,9.14,0.11057550412253231,-0.009090961285069086
10.0,145.04,6.69,-0.14231375932172094,0.09950117343411129
3.85,346.8,7.0,0.06537058654378698,-0.015332532651298077
6.48,148.97,3.48,-0.09670635517557466,0.058175978508032265
2.14,47.91,3.79,0.02502980738416879,0.027710757829667778
8.2,132.31,4.61,-0.09600946767624058,0.10547603920557573
3.08,355.3,6.09,0.053549580582661946,-0.004402576933940171
1.89,54.04,3.51,0.019366960860672983,0.026695507080788664
4.74,131.16,1.18,-0.054386904731288745,0.062213243190241976
2.84,133.92,0.96,-0.03436847923070423,0.035689191638091464
2.51,82.37,2.47,0.005814731884795211,0.04340601040733287
3.52,58.07,3.95,0.032471790078625065,0.05210727770379609
7.56,12.43,9.56,0.12848045227003183,0.02831879177950802
4.22,12.31,6.55,0.0718944522602787,0.015688670593184333
5.86,125.9,2.21,-0.05986749074654106,0.08270369477112448
6.92,131.01,3.31,-0.0790600712697786,0.09091615578771879
3.11,116.46,0.73,-0.024173707719462225,0.04856984244975881
2.26,123.43,1.39,-0.021725009763661953,0.03291019822563948
5.18,158.94,2.97,-0.08425432934981204,0.03244347947562808
2.53,155.86,1.97,-0.0402821725968255,0.018052846569527225
3.34,77.93,2.8,0.012182755033539536,0.056973003077246204
10.0,143.52,6.64,-0.13962432542062467,0.10324116116104715
5.02,118.2,1.46,-0.04134983403060175,0.07711711456774807
7.69,5.57,9.99,0.1331814060212748,0.012988150604227349
