a e inc Omega omega Manom LibCen LibAmp KozCen KozAmp
39.41753826139937 0.240322174068542 13.160770303354159 147.85920453300355 112.17189137660864 192.41288361385858 172.5 90.0 82.5 45.0
39.3834780407983 0.315806879017663 50.041878054348494 115.06538699249069 305.2773299696773 40.19964956987077 173.25 69.75 262.5 45.0
39.513721144799305 0.244683465531255 11.012641718093741 241.15974092518218 279.8557674385238 224.7282490939264 172.5 72.0 262.5 60.0
39.50744843531305 0.299353239177296 23.108750259146873 140.53330812549302 91.45467345801345 178.16987988616228 171.75 87.75 82.5 45.0
39.3849564021393 0.318329333059632 39.012049173428736 132.92806426683288 82.11037445781612 194.54680264371532 172.5 30.0 82.5 30.0
39.38417986031259 0.26039063009893 14.789846955152836 263.59071819713836 105.90042296757501 328.412608168944 172.5 30.0 82.5 60.0
39.47821294801158 0.200344853015841 32.06376339838841 135.3322253615921 95.6499588551965 36.51679789050596 172.5 112.5 82.5 75.0
39.48779450892708 0.218332425020962 21.716447451841876 318.83945462793343 278.71812727621887 302.82392622096154 173.25 77.25 262.5 60.0
39.30686319998274 0.280308778265022 26.46706325728975 218.08152008006695 109.00751052375107 129.40571595256657 172.5 88.5 82.5 30.0
39.3609174553079 0.277363630625966 20.66799859294301 149.64564055175416 326.235507123443 143.07050565697554 172.5 34.5 262.5 75.0
39.237752324486664 0.228778296146135 23.836549952782224 339.2368421269043 306.0237513472358 135.39064205047464 172.5 97.5 262.5 60.0
39.36447440349371 0.257632075253955 18.48860607669918 128.55635210641975 295.41310431216425 158.56275725085973 172.5 75.0 262.5 45.0
39.318881449680575 0.296873012238089 36.918671627225166 333.6173043732387 104.28509235638707 180.0508961052095 172.5 75.0 82.5 30.0
39.518414519119595 0.279973306364641 26.89651236531233 97.01022354293278 129.75906650001127 286.2810244127651 173.25 113.25 82.5 90.0
39.3996434885143 0.322864929728375 29.263129623627282 340.0863006624025 85.17540186384376 191.27263488369846 172.5 60.0 82.5 45.0
39.36400142850857 0.315423728690544 42.069776636037815 202.3373996284833 70.6452379673311 271.44585271589733 172.5 45.0 82.5 30.0
39.28608328939103 0.236545162233447 26.353318160709556 86.16797394074325 114.01640546566497 107.87615789859275 172.5 105.0 82.5 60.0
39.572217136684266 0.235702656174227 25.014560737491294 236.8253274091989 131.0044328810861 197.41294596011357 172.5 115.5 75.0 52.5
39.53103486117172 0.266520246063537 26.782622081621824 210.4502359877727 262.23269247271355 148.17057838289696 172.5 94.5 262.5 45.0
39.421086307398085 0.288395475784834 23.01714497602597 215.4531292927645 302.7611807127717 351.99752828887523 172.5 30.0 262.5 60.0
39.34456400878918 0.284196672456119 26.930524329632892 330.6946581394885 87.5010498124608 303.8030132684433 171.75 56.25 82.5 30.0
39.431177658884536 0.231532400655801 26.362539640113926 145.45537010069418 292.5931057427349 296.4328107056762 172.5 45.0 262.5 45.0
39.376646714129 0.284659562652248 19.023799438868103 307.6801564414938 56.36523419509704 352.0497398960111 172.5 60.0 82.5 60.0
39.42206880562204 0.233319655895772 19.782179830425104 270.1747907545133 84.32620167194328 309.1033477714894 172.5 120.0 82.5 45.0
39.27486509944327 0.242294005820428 28.982752394611534 209.31040005239538 68.11452108109904 278.4882404229592 172.5 105.0 82.5 45.0
39.57000475063917 0.218364117046878 29.491380230856493 94.58375518452343 100.71701320602199 316.6798350960558 173.25 119.25 82.5 45.0
39.44238046285832 0.223193037082946 27.217215196139318 284.4000972206576 126.95578225132557 62.30195800097746 172.5 43.5 82.5 60.0
39.5149584152149 0.236935404560985 34.62301805869192 166.218562565192 283.14644455796224 135.58430146934703 171.75 117.75 262.5 30.0
39.35264445980719 0.21960469209791 32.7029075958019 204.79079968848242 250.40098831919283 266.1036908102791 172.5 75.0 262.5 45.0
